Date/Time,VV_Ka_0,VV_Ka_45,HH_Ka_0,HH_Ka_45,HV_Ka_0,HV_Ka_45,,VV_Ku_0,VV_Ku_45,HH_Ku_0,HH_Ku_45,HV_Ku_0,HV_Ku_45
9/13/2020 14:54,-8.625978468,-13.66321157,-8.500238347,-14.61306118,-19.60587635,-21.64777457,,-1.975976667,-11.70106647,-1.725166778,-13.62790866,-16.59234267,-20.634378
9/13/2020 15:50,-8.168568468,-13.07431157,-8.042828347,-14.36101118,-19.11977635,-20.91267457,,-1.436726667,-11.25826647,-1.185916778,-13.16476866,-16.92494267,-20.102978
9/13/2020 16:46,-8.391788468,-13.48331157,-8.266048347,-14.65941118,-18.51347635,-21.39417457,,-1.716766667,-12.23796647,-1.465956778,-13.93931866,-17.33084267,-20.554878
9/13/2020 17:42,-8.857318468,-13.12511157,-8.731578347,-14.35837118,-18.11777635,-21.30477457,,-1.788036667,-12.03886647,-1.537226778,-14.07019866,-18.22324267,-20.396278
9/13/2020 18:38,-8.905638468,-13.22501157,-8.779898347,-14.54837118,-19.18647635,-21.53717457,,-1.579736667,-12.35656647,-1.328926778,-14.62216966,-18.47104267,-20.748678
9/13/2020 19:34,-8.434998468,-13.34941157,-8.309258347,-14.48305118,-19.72707635,-21.66577457,,-1.097076667,-12.64506647,-0.846266778,-14.99892966,-18.45734267,-21.139578
9/13/2020 20:30,-7.938248468,-13.89411157,-7.812508347,-14.08984118,-19.09187635,-22.23287457,,-0.686186667,-13.41486647,-0.435376778,-15.68510966,-19.19384267,-21.913078
9/13/2020 21:26,-8.055238468,-13.70941157,-7.929498347,-14.44716118,-19.72397635,-22.02977457,,-0.526406667,-13.56426647,-0.275596778,-15.10311966,-18.69464267,-21.987378
9/13/2020 22:22,-10.59887847,-14.67291157,-10.47313835,-15.75925118,-21.60097635,-23.28347457,,-2.048116667,-15.45736647,-1.797306778,-17.30396866,-21.75104267,-24.094578
9/13/2020 23:18,-9.531848468,-13.69051157,-9.406108347,-14.97270118,-21.37277635,-22.13057457,,-1.422236667,-14.66846647,-1.171426778,-16.36543866,-21.06864267,-23.265778
9/14/2020 0:14,-8.189298468,-13.27841157,-8.063558347,-14.23564118,-19.94517635,-21.73777457,,0.156477333,-13.62656647,0.407287222,-15.40027466,-19.87114267,-22.413778
9/14/2020 1:10,-18.48799847,-20.96631157,-18.36225835,-21.76109118,-28.67967635,-29.06477457,,-4.979796667,-18.79156647,-4.728986778,-21.61303866,-22.25264267,-26.522378
9/14/2020 2:06,-10.38769847,-17.13011157,-10.26195835,-18.73186118,-23.26447635,-26.13917457,,-17.92775667,-28.04246647,-17.67694678,-35.82406866,-31.96064267,-31.340878
9/14/2020 3:02,-6.907288468,-15.79391157,-6.781548347,-17.38122118,-23.70097635,-25.09447457,,-14.65525667,-27.01426647,-14.40444678,-30.58016866,-29.08324267,-34.619678
9/14/2020 3:58,-1.940565468,-16.08401157,-1.814825347,-17.57932818,-23.13217635,-25.84077457,,-4.764626667,-22.36576647,-4.513816778,-26.22542866,-20.56474267,-30.732378
9/14/2020 4:54,-0.111508468,-16.08231157,0.014231653,-17.57949118,-22.87617635,-25.71807457,,1.700021333,-17.24046647,1.950831222,-20.91764066,-14.73014267,-26.456778
9/14/2020 5:50,-0.016948468,-15.72331157,0.108791653,-17.01832118,-22.59237635,-25.11167457,,4.371453333,-14.69596647,4.622263222,-18.35329866,-18.40954267,-24.424078
9/14/2020 6:46,-1.378618468,-15.91611157,-1.252878347,-17.10023118,-22.85357635,-25.22077457,,5.276903333,-13.96416647,5.527713222,-17.58314866,-19.04694267,-23.827178
9/14/2020 7:42,-1.092198468,-15.97121157,-0.966458347,-17.19845118,-22.57407635,-25.08817457,,5.024113333,-13.81696647,5.274923222,-17.35701866,-18.79664267,-23.635478
9/14/2020 8:42,,,,,,,,,,,,,
